resp,size,size.sel,expl,selected,count.sel,cv_prop,elpd,elpd.lq,elpd.uq,elpd.se,diff,diff.lq,diff.uq,diff.se
D04,14,4,A35,FALSE,0,0.889546351084813,-305.62311668929,-313.693972454666,-297.552260923914,8.0708557653762,-1.74623945993435,-2.47111369276219,-1.0213652271065,0.724874232827846
D04,15,4,E07,FALSE,0,0.942800788954635,-303.876877229356,-311.966216422321,-295.787538036391,8.08933919296517,0,0,0,0
D04,16,4,D36,FALSE,0,0.840236686390533,-305.847329513722,-313.943879361609,-297.750779665834,8.09654984788774,-1.97045228436578,-2.61369832997906,-1.32720623875249,0.643246045613289
D04,17,4,B40,FALSE,0,0.840236686390533,-306.840529139222,-315.00240424605,-298.678654032393,8.16187510682839,-2.96365190986596,-3.82599391496526,-2.10130990476666,0.862342005099299
D04,18,4,E08,FALSE,0,0.970414201183432,-305.705633817267,-313.882575989302,-297.528691645232,8.176942172035,-1.82875658791145,-2.94216731818051,-0.715345857642384,1.11341073026907
D04,19,4,F01,FALSE,0,0.814595660749507,-308.634079278242,-316.848314261052,-300.419844295431,8.2142349828107,-4.75720204888575,-6.20431779187167,-3.31008630589982,1.44711574298593
D04,20,4,B34,FALSE,0,0.930966469428008,-306.094300467139,-314.262486483779,-297.926114450498,8.16818601664008,-2.21742323778269,-3.9077660797491,-0.527080395816287,1.69034284196641
D04,21,4,C16,FALSE,0,0.812623274161736,-307.849892473845,-316.057173776497,-299.642611171194,8.20728130265138,-3.97301524448932,-5.8170406651158,-2.12898982386284,1.84402542062648
D04,22,4,A33,FALSE,0,0.226824457593688,-309.749572980498,-318.045170353703,-301.453975607293,8.29559737320513,-5.87269575114191,-7.80676085138442,-3.93863065089941,1.93406510024251
D04,23,4,D34,FALSE,2,0.879684418145957,-308.844983716082,-317.214890298709,-300.475077133456,8.36990658262683,-4.96810648672651,-6.97330673218033,-2.96290624127269,2.00520024545382
D04,24,4,A20,FALSE,0,0.919132149901381,-308.204568011711,-316.62190110244,-299.787234920981,8.4173330907294,-4.32769078235495,-6.4126773377659,-2.24270422694399,2.08498655541096
D04,25,4,E03,FALSE,0,0.388560157790927,-312.630421588607,-321.016792198317,-304.244050978896,8.38637060971028,-8.75354435925077,-10.9079137659417,-6.5991749525598,2.15436940669097
D04,Inf,4,,,,,-311.245009570335,-319.688364298533,-302.801654842136,8.44335472819884,-7.36813234097866,-10.16347679072,-4.57278789123734,2.79534444974132
D05,0,11,,,,,-326.388681630177,-333.369899432164,-319.40746382819,6.98121780198668,-8.97049045964484,-11.5111262924649,-6.42985462682476,2.54063583282008
D05,1,11,A13,TRUE,3,0.850098619329389,-331.746209152123,-338.945021623218,-324.547396681027,7.19881247109557,-14.3280179815903,-16.4845921197374,-12.1714438434433,2.15657413814709
D05,2,11,A23,TRUE,1,0.913214990138067,-329.597679798903,-336.983213027232,-322.212146570574,7.38553322832891,-12.1794886283706,-14.0338957515253,-10.3250815052159,1.85440712315471
D05,3,11,F15,TRUE,3,1,-321.306956491439,-328.399524929989,-314.21438805289,7.09256843854993,-3.88876532090706,-5.62697267580908,-2.15055796600505,1.73820735490201
D05,4,11,A03,TRUE,3,0.990138067061144,-321.807647745006,-329.006293564729,-314.609001925283,7.19864581972288,-4.38945657447379,-6.08205347084707,-2.69685967810051,1.69259689637328
D05,5,11,B22,TRUE,1,0.536489151873767,-328.065260413485,-335.407684875815,-320.722835951155,7.34242446232997,-10.647069242953,-12.0904292626017,-9.2037092233043,1.44336001964869
D05,6,11,D33,TRUE,2,0.982248520710059,-325.149752362553,-332.462047942065,-317.837456783042,7.31229557951132,-7.73156119202099,-8.92583119569615,-6.53729118834583,1.19427000367516
D05,7,11,A22,TRUE,1,0.940828402366864,-321.962995743536,-329.266939309427,-314.659052177645,7.30394356589126,-4.54480457300345,-5.60994193987485,-3.47966720613205,1.0651373668714
D05,8,11,A24,TRUE,1,0.783037475345168,-322.313477564335,-329.588037647964,-315.038917480707,7.27456008362869,-4.89528639380287,-5.68177005601114,-4.10880273159459,0.786483662208272
D05,9,11,C17,TRUE,1,0.798816568047337,-320.420656630599,-327.688978174202,-313.152335086997,7.26832154360255,-3.002465460067,-3.63537375051203,-2.36955716962197,0.632908290445031
D05,10,11,D34,TRUE,2,0.854043392504931,-319.787095541025,-327.059016442189,-312.515174639861,7.27192090116405,-2.36890437049265,-2.83042324319337,-1.90738549779193,0.461518872700724
D05,11,11,B06,TRUE,1,0.98422090729783,-317.418191170532,-324.624957925307,-310.211424415758,7.20676675477475,0,0,0,0
D05,12,11,A35,FALSE,0,0.704142011834319,-320.070514745553,-327.352737953052,-312.788291538054,7.28222320749885,-2.65232357502054,-3.08896872671867,-2.21567842332241,0.436645151698131
D05,13,11,B40,FALSE,0,0.686390532544379,-321.957653915316,-329.318932789144,-314.596375041488,7.36127887382796,-4.53946274478352,-5.11693153151192,-3.96199395805512,0.5774687867284
D05,14,11,E10,FALSE,0,0.609467455621302,-323.435802260962,-330.836696767248,-316.034907754676,7.40089450628575,-6.01761109042958,-6.68492778727199,-5.35029439358717,0.667316696842408
D05,15,11,A26,FALSE,2,0.704142011834319,-323.82386185377,-331.260559334565,-316.387164372976,7.4366974807945,-6.40567068323768,-7.19598116838344,-5.61536019809193,0.790310485145755
D05,16,11,A41,FALSE,0,0.775147928994083,-323.647929111517,-331.113772422723,-316.182085800311,7.46584331120614,-6.2297379409844,-7.15730070303309,-5.30217517893571,0.927562762048685
D05,17,11,E07,FALSE,0,0.680473372781065,-323.018947460059,-330.453809134578,-315.58408578554,7.43486167451905,-5.60075628952674,-6.58305928484657,-4.61845329420692,0.982302995319822
D05,18,11,A02,FALSE,0,0.856015779092702,-321.558043291988,-328.935726399011,-314.180360184965,7.37768310702295,-4.13985212145554,-5.16588030288367,-3.1138239400274,1.02602818142814
D05,19,11,A32,FALSE,0,0.796844181459566,-320.630285778829,-328.010531999258,-313.250039558399,7.38024622042905,-3.21209460829618,-4.2897564929136,-2.13443272367876,1.07766188461742
D05,20,11,F12,FALSE,0,0.54043392504931,-320.380368631612,-327.76144815863,-312.999289104595,7.38107952701736,-2.96217746107989,-4.02834668971584,-1.89600823244394,1.06616922863595
D05,21,11,B15,FALSE,0,0.767258382642998,-321.384618254105,-328.759236208577,-314.010000299633,7.37461795447166,-3.96642708357255,-5.02915623416815,-2.90369793297695,1.0627291505956
D05,22,11,B34,FALSE,0,0.840236686390533,-321.065104740514,-328.435125174341,-313.695084306687,7.37002043382705,-3.6469135699813,-4.75084010593117,-2.54298703403144,1.10392653594987
D05,23,11,C08,FALSE,0,0.840236686390533,-319.833868694714,-327.192161432912,-312.475575956517,7.35829273819759,-2.41567752418205,-3.56742700714181,-1.26392804122229,1.15174948295976
D05,24,11,F01,FALSE,0,0.303747534516765,-321.352651375217,-328.761550009288,-313.943752741145,7.40889863407112,-3.93446020468422,-5.12393782174504,-2.7449825876234,1.18947761706082
D05,25,11,F11,FALSE,0,0.347140039447732,-322.202090796859,-329.622020887826,-314.782160705892,7.41993009096729,-4.78389962632651,-6.01089967603585,-3.55689957661717,1.22700004970934
D05,Inf,11,,,,,-321.454864888407,-328.971624697974,-313.938105078839,7.51675980956788,-4.0366737178741,-5.57716855237272,-2.49617888337548,1.54049483449862
D06,0,3,,,,,-75.5195488890582,-89.3558941265235,-61.6832036515929,13.8363452374653,-2.03621493819552,-3.05604816278296,-1.01638171360808,1.01983322458744
D06,1,3,A03,TRUE,3,1,-74.8326617793192,-88.573726132819,-61.0915974258194,13.7410643534998,-1.34932782845657,-2.09824877162426,-0.600406885288876,0.748920943167691
D06,2,3,B07,TRUE,2,0.964497041420118,-74.8565076386262,-88.6067317126756,-61.1062835645769,13.7502240740493,-1.37317368776358,-1.81941749310051,-0.926929882426639,0.446243805336937
D06,3,3,A13,TRUE,3,0.998027613412229,-73.4833339508626,-86.9418145794009,-60.0248533223244,13.4584806285383,0,0,0,0
D06,4,3,F14,FALSE,1,0.982248520710059,-73.6108457738659,-87.1010710099812,-60.1206205377505,13.4902252361154,-0.127511823003223,-0.27391507661561,0.0188914306091646,0.146403253612387
D06,5,3,A06,FALSE,1,0.986193293885602,-74.0487171743274,-87.6496930334244,-60.4477413152305,13.600975859097,-0.565383223464795,-0.858769282754042,-0.271997164175549,0.293386059289247
D06,6,3,C04,FALSE,0,0.972386587771203,-74.1840897326016,-87.8156467815679,-60.5525326836352,13.6315570489664,-0.700755781738942,-1.01773975308689,-0.383771810390991,0.316983971347951
D06,7,3,B04,FALSE,0,0.98422090729783,-74.4540084963656,-88.1590899629689,-60.7489270297622,13.7050814666034,-0.97067454550292,-1.31685394013008,-0.624495150875756,0.346179394627165
D06,8,3,A41,FALSE,0,0.954635108481262,-74.579228990057,-88.3094105100444,-60.8490474700696,13.7301815199874,-1.09589503919437,-1.47137305702811,-0.720417021360627,0.37547801783374
D06,9,3,E11,FALSE,0,0.960552268244576,-74.6035751398372,-88.3396165431557,-60.8675337365187,13.7360414033185,-1.12024118897456,-1.52985410656201,-0.710628271387111,0.409612917587452
D06,10,3,A19,FALSE,0,0.992110453648915,-74.5719691085305,-88.3174630978859,-60.8264751191752,13.7454939893553,-1.08863515766791,-1.53996711402678,-0.637303201309035,0.45133195635887
D06,11,3,F15,FALSE,3,0.785009861932939,-74.5057123432926,-88.2022415479397,-60.8091831386456,13.6965292046471,-1.02237839243001,-1.46639270159568,-0.578364083264348,0.444014309165665
D06,12,3,B21,FALSE,0,0.879684418145957,-74.4089340859224,-88.0862922618857,-60.731575909959,13.6773581759633,-0.925600135059702,-1.36506154905349,-0.48613872106591,0.439461413993793
D06,13,3,B36,FALSE,1,0.978303747534517,-74.4078783478037,-88.1133528488586,-60.7024038467489,13.7054745010548,-0.924544396941074,-1.38514265951228,-0.463946134369865,0.460598262571209
D06,14,3,A12,FALSE,0,0.974358974358974,-74.4127064092916,-88.1163979781535,-60.7090148404297,13.7036915688619,-0.929372458428941,-1.36792885569745,-0.490816061160432,0.438556397268509
D06,15,3,A35,FALSE,0,0.814595660749507,-74.6328915209695,-88.3630864035618,-60.9026966383772,13.7301948825923,-1.14955757010687,-1.60897345267068,-0.690141687543069,0.459415882563804
D06,16,3,A30,FALSE,1,0.792899408284024,-74.7316090067703,-88.4844935734855,-60.9787244400551,13.7528845667152,-1.24827505590767,-1.73316471103933,-0.763385400776008,0.484889655131662
D06,17,3,A34,FALSE,0,0.946745562130177,-74.7294996957678,-88.4971348647009,-60.9618645268348,13.7676351689331,-1.24616574490519,-1.74379017617218,-0.748541313638211,0.497624431266984
