resp,size,size.sel,expl,selected,count.sel,cv_prop,elpd,elpd.lq,elpd.uq,elpd.se,diff,diff.lq,diff.uq,diff.se
D05,23,4,A30,FALSE,1,0.818540433925049,-349.892717611141,-351.350316472413,-348.43511874987,1.45759886127109,-0.154674672124515,-0.785875615555795,0.476526271306765,0.63120094343128
D05,24,4,A42,FALSE,0,0.883629191321499,-349.744741436611,-351.206562627724,-348.282920245498,1.46182119111291,-0.00669849759438312,-0.655158687189958,0.641761692001191,0.648460189595575
D05,25,4,B13,FALSE,0,0.370808678500986,-350.341435462395,-351.79607754744,-348.88679337735,1.45464208504538,-0.603392523378084,-1.24537404914494,0.0385890023887742,0.641981525766858
D05,Inf,4,,,,,-350.938554747555,-352.484086673421,-349.393022821688,1.54553192586614,-1.20051180853771,-1.95932675110586,-0.441696865969554,0.758814942568151
D06,0,0,,,,,-53.990118588314,-66.6726029925013,-41.3076341841268,12.6824844041872,-0.0714349157922389,-0.136444237724681,-0.00642559385979685,0.0650093219324421
D06,1,0,A03,FALSE,1,0.994082840236686,-53.9952134198027,-66.6780905289108,-41.3123363106946,12.6828771091081,-0.0765297472808579,-0.128103654692946,-0.0249558398687695,0.0515739074120884
D06,2,0,A13,FALSE,2,1,-53.9504148457529,-66.6204783119205,-41.2803513795853,12.6700634661676,-0.0317311732311056,-0.0793159898447815,0.0158536433825702,0.0475848166136759
D06,3,0,B07,FALSE,0,0.990138067061144,-53.9689690761486,-66.6448479198998,-41.2930902323973,12.6758788437512,-0.0502854036267753,-0.0972716312721665,-0.00329917598138398,0.0469862276453913
D06,4,0,F19,FALSE,0,0.986193293885602,-53.9413661129992,-66.6089188742797,-41.2738133517186,12.6675527612805,-0.022682440477356,-0.0645753431626041,0.019210462207892,0.041892902685248
D06,5,0,A35,FALSE,0,0.90138067061144,-53.9512188151637,-66.6214527082726,-41.2809849220547,12.6702338931089,-0.0325351426418625,-0.0735671939086437,0.00849690862491865,0.0410320512667812
D06,6,0,B05,FALSE,3,0.883629191321499,-53.9646841492339,-66.6391192800881,-41.2902490183797,12.6744351308542,-0.0460004767120505,-0.0959465556175754,0.00394560219347431,0.0499460789055248
D06,7,0,A06,FALSE,1,0.986193293885602,-53.9787154231968,-66.6576394910019,-41.2997913553917,12.6789240678051,-0.0600317506749657,-0.109090975621267,-0.0109725257286644,0.0490592249463013
D06,8,0,A12,FALSE,0,0.49112426035503,-53.9931669513849,-66.672322902684,-41.3140110000859,12.6791559512991,-0.074483278863132,-0.124871824641791,-0.024094733084473,0.050388545778659
D06,9,0,A20,FALSE,0,0.962524654832347,-54.0030427330742,-66.6858608307221,-41.3202246354262,12.682818097648,-0.0843590605523805,-0.130536322230653,-0.0381817988741085,0.046177261678272
D06,10,0,E09,FALSE,0,0.978303747534517,-54.0023617600066,-66.6866323533304,-41.3180911666828,12.6842705933238,-0.0836780874847607,-0.124806439828609,-0.0425497351409126,0.0411283523438481
D06,11,0,E11,FALSE,0,0.980276134122288,-53.9976142444955,-66.6829786384273,-41.3122498505637,12.6853643939318,-0.0789305719737081,-0.118061607944173,-0.0397995360032434,0.0391310359704647
D06,12,0,B02,FALSE,3,0.960552268244576,-53.9749048639415,-66.6531704872878,-41.2966392405951,12.6782656233464,-0.056221191419652,-0.0941607754616403,-0.0182816073776637,0.0379395840419883
D06,13,0,A36,FALSE,1,0.735700197238659,-53.9739562960985,-66.6483728354024,-41.2995397567945,12.674416539304,-0.0552726235766512,-0.0858754468420274,-0.024669800311275,0.0306028232653762
D06,14,0,B36,FALSE,0,0.990138067061144,-53.957672047136,-66.6319418652242,-41.2834022290478,12.6742698180882,-0.0389883746141737,-0.0731831268086657,-0.00479362241968168,0.034194752194492
D06,15,0,B33,FALSE,0,0.978303747534517,-53.9346724245355,-66.6019354354593,-41.2674094136116,12.6672630109239,-0.0159887520136457,-0.0415168421477119,0.00953933812042049,0.0255280901340662
